-1222.9,-1381.5,-427.36,-89.601,-315.59,180.98,136.16,-116.5,-116.27,16.114,9.249,50.96,-107.2,112.31,-74.333,-77.485,-37.649,-123.69,-52.576,-95.722,5.2616,-71.471,-37.696,46.414,-25.746,0.50737,-0.38411,30.909,29.246,19.685,11.339,10.987,11.663,18.195,-9.2597,-4.9604,-16.73,-18.473,-2.8143,0.070072,-10.165,-0.34792,-3.0856,-3.0805,-5.0409,-0.3933,6.5348,-7.9716,-3.4647,8.9783
132.39,417.91,265.96,9.54,-231.94,-263.34,-137.64,-64.069,149.15,202.4,1.3122,-8.8564,-203.07,144.27,138.67,170.77,-2.0978,14.517,121.09,-122.68,0.50919,-38.842,-16.978,-10.132,16.32,-109.73,-16.57,16.773,-122.4,-47.614,57.22,-45.719,50.335,-125.98,-103.31,3.6321,96.587,-133.73,4.2037,19.59,-84.233,52.896,-13.251,-42.843,12.217,-14.933,5.3703,2.1315,9.912,-15.075
306.71,-108.02,465.32,10.556,-86.809,-238.05,-136.78,-165.86,33.561,265.89,90.669,101,-192.54,56.227,2.8861,99.751,104.92,28.322,154.12,-112.17,-23.724,-103.25,-30.772,4.3784,-36.91,-118.43,30.431,-45.381,-121.8,-34.185,9.7253,-14.912,53.275,-127.97,-32.099,45.516,104.25,-14.622,-12.065,-79.536,-25.295,31.56,-19.783,-44.839,-25.112,-6.9115,-8.0853,-27.757,41.975,-17.145
75.842,-93.402,232.14,-39.256,35.345,-316.26,-5.0386,64.09,11.846,174.77,7.512,-205.93,-62.505,137.91,-108.61,-125.38,132.92,127.64,60.848,-145.14,-38.12,-61.448,-54.92,-24.667,-12.185,-95.386,137.06,45.334,-75.005,-106.86,6.1833,-1.8184,-30.317,-57.113,-34.905,48.408,-6.4454,-34.012,-35.293,-74.979,51.764,61.601,27.453,-41.494,-19.326,34.68,-39.1,2.4642,-22.449,-15.796
827.57,-45.656,-32.65,63.154,102.47,-338.18,153.99,-343.14,-26.971,-18.63,-172.3,50.712,-175.48,-119.99,-6.4127,-34.989,95.094,61.187,112.86,-134.37,-37.427,-85.584,59.93,-23.712,-45.386,-29.303,93.279,95.47,-16.773,-88.283,31.319,22.558,90.617,-84.441,-33.693,40.942,47.524,-15.3,-9.9909,-44.434,25.847,42.802,1.6298,-23.083,-25.705,0.31064,2.5989,9.0684,19.304,-27.072
-343.62,-453.91,-106.71,-306.8,-301.19,-323.83,-32.208,-149.11,-23.92,-8.7838,-222,-124.54,-27.419,166.38,128.05,-2.4651,93.215,-37.139,37.817,-46.506,-92.839,-32.609,-13.626,89.665,-3.9174,21.176,4.6934,9.4721,34.743,-62.975,5.7262,-12.033,-29.101,-26.311,-29.44,-39.604,62.183,-29.792,24.054,-22.294,-76.294,-21.35,-7.9722,28.516,-10.234,7.6484,-2.1409,27.128,16.73,10.209
-1191.2,-1346.2,-324.53,-46.605,-214.83,186.37,99.343,-78.819,-82.491,35.349,-3.8568,5.8758,-32.494,33.955,17.777,11.145,40.046,73.84,66.205,-32.021,-7.1753,-38.699,-32.134,53.964,-14.963,-40.446,2.8619,14.788,32.631,18.36,10.674,1.7696,-8.6065,18.901,-0.088665,3.4969,-4.4661,-16.526,12.122,-12.39,0.8689,-0.70473,-6.3251,1.5164,2.0748,5.0604,28.782,18.099,-9.0048,10.085
-269.64,-349.14,-157.96,3.8964,-103.86,-201.99,-214.8,-14.477,-116.99,-122.97,-291.25,-277.48,59.498,157.69,-70.731,-106.36,66.359,30.723,-39.565,-67.656,-1.9293,-91.307,9.1575,-21.785,-28.477,-55.032,53.406,-12.302,11.806,-110.36,13.528,-28.516,-42.148,-7.5546,-53.15,20.581,-63.39,-21.668,-81.508,-84.92,-13.495,27.728,6.9316,45.666,22.812,12.497,-54.596,23.278,5.6413,2.0272
104.43,-296.96,6.2488,-187.75,128.38,-434.97,235.53,496.34,-2.024,-212.58,-115.73,60.695,-186.79,-12.617,-14.22,34.964,-1.0782,9.5717,-39.58,4.1997,-7.1371,-34.539,8.8737,22.947,-63.815,2.0006,-29.405,31.059,86.435,-37.715,41.146,-22.827,1.2769,-48.571,11.102,-14.679,-17.682,-47.203,14.576,4.0453,36.914,13.374,11.461,-37.546,-35.375,44.843,-38.356,29.418,1.6667,-5.049
188.63,-157.69,110.58,53.709,-23.643,-434.55,297.39,122.45,-49.807,32.753,-24.683,-163.36,-74.715,143.84,65.182,-62.114,56.532,-22.625,64.148,-149.85,-11.43,-48.008,33.324,-64.597,1.3488,-96.944,109.58,55.895,-83.301,-116.04,83.767,62.917,67.741,-53.967,-15.749,47.151,20.68,-27.572,-38.692,-9.9005,14.366,10.391,-19.857,-22.893,-19.071,-21.786,-10.624,-0.89794,-29.437,23.171
