-280.33,-597.74,-203.36,-89.204,49.238,-466.32,15.322,269.3,-154.65,-34.02,-67.656,-81.358,32.058,71.742,-252.06,-71.33,57.611,132.5,133.61,-78.148,-12.43,-36.4,-28.757,56.69,-15.896,42.344,-61.81,-13.991,35.233,-11.878,31.12,-81.276,-60.643,-31.255,2.2548,-34.418,-20.082,1.0602,3.4242,1.8802,-18.141,-73.465,-32.436,-13.639,-2.7218,-0.086004,19.001,17.377,5.2175,1.5257,-1
-425.48,-979.55,40.311,-51.972,-141.74,-38.878,-48.163,172.59,-252.56,-73.485,-67.378,203.3,37.609,3.2555,-46.302,70.25,33.843,63.351,160.14,-111.46,8.1233,1.835,11.7,-16.18,3.7627,42.977,-90.288,45.781,8.5979,-1.6078,15.039,-81.68,-6.5328,-14.698,75.599,-34.054,-22.531,-17.667,-7.0302,49.928,27.787,-34.225,-16.72,-42.711,0.21857,40.797,14.093,16.912,-17.729,25.888,-1
-368.89,-756.9,-102.74,-125.97,-186.49,-165.79,-48.919,190.38,-172.69,-190.02,29.108,-158.1,52.853,45.57,-224.65,-105.6,85.056,139.93,125.17,-95.82,-1.9556,-9.7215,-41.664,12.405,-5.2173,21.891,-70.09,30.245,17.71,31.19,34.068,-96.904,11.146,9.8199,21.733,-26.671,15.386,-18.036,13.113,-9.5717,5.5543,-40.711,-13.589,-27.397,-18.563,-2.2033,0.39473,-2.8663,16.98,2.1797,-1
-1222.9,-1381.5,-427.19,-89.675,-315.41,181.05,136.15,-116.58,-116.38,16.114,9.2613,51.039,-106.6,111.94,-74.136,-77.601,-38.101,-123.6,-52.67,-95.367,5.1275,-71.042,-37.549,46.087,-25.315,0.5367,-0.82697,30.651,29.089,20.08,11.148,10.826,11.371,18.377,-9.328,-5.316,-16.752,-18.858,-2.9943,-0.051661,-10.607,-0.91102,-2.7381,-2.9368,-5.1813,-1.0404,6.0142,-7.9725,-3.0369,8.6016,-1
-1809,-493.77,-331.89,-239.95,332.98,31.946,-212.72,17.161,-87.264,68.823,23.14,-5.6192,159.2,-34.178,-77.376,-49.124,68.399,52.277,-17.918,68.486,-22.486,4.8178,49.232,-82.311,-16.601,-49.739,-17.199,15.891,29.947,12.939,-3.0814,-65.05,-49.337,-10.336,55.673,-43.711,-52.949,55.078,-4.5206,-8.0089,-19.389,30.692,-7.904,10.282,-33.54,-23.67,4.2901,3.2389,-24.427,12.731,-1
-495.58,-40.298,-9.4514,-191.65,35.659,-56.17,-212.94,-75.996,-78.395,233.91,212.89,111.25,154.89,-51.094,118.2,27.656,57.446,-75.182,57.424,-2.3126,145.31,6.9996,-22.167,107.63,21.782,51.519,109.73,-92.159,78.123,-66.348,48.351,100.27,-6.0966,0.76128,-52.951,30.045,-36.782,1.0962,-10.337,0.61401,-42.08,-58.19,-44.86,-21.357,-56.725,-52.316,10.739,18.636,-5.5261,20.762,-1
-1117.4,99.859,-226.3,-30.585,201.44,247.74,-180.03,-49.23,-152.37,-62.794,-251.37,29.553,43.418,-16.685,-109.92,-85.297,-169.41,63.541,-43.834,8.5214,-3.4244,-28.172,35.144,-34.737,44.091,-29.578,-81.558,35.071,46.931,-23.728,-17.354,-0.21914,23.814,18.12,15.556,-5.3589,-43.751,6.73,63.951,7.0782,-6.8878,10.904,0.96918,22.768,-12.001,-1.5247,-9.7494,-42.137,-0.22862,1.7682,-1
-1085.6,1225.7,-102.81,24.718,-82.543,-1.454,249.96,59.306,112.78,-240.36,-69.595,23.938,-162.75,63.429,54.818,-148.42,0.29138,-11.601,69.664,21.489,-18.966,89.675,-3.2071,-27.548,-39.813,-57.616,-5.2786,43.313,55.297,43.127,69.502,79.112,-4.6401,-61.28,31.861,28.404,-0.51643,-25.181,58.98,-2.9657,5.4631,-61.643,41.608,-11.976,-11.193,-24.252,-22.404,-8.8443,5.1006,-17.305,-1
-768,387.02,245.81,-104,-12.37,147.99,222.35,8.034,372.85,-149.74,81.171,154.26,40.78,-50.051,71.433,39.397,79.98,183.21,-2.1332,-30.061,49.051,-180.2,34.053,141.32,-69.594,33.173,-44.314,-11.255,-50.784,50.743,10.825,44.278,94.344,-39.84,-88.697,18.449,12.278,-14.297,21.736,36.747,-1.2052,-95.932,-38.73,18.455,1.9326,-27.34,7.8517,-18.434,-26.377,15.233,-1
-1422.7,896.2,-187.19,143.52,-195.31,73.207,-50.682,307.3,25.533,-58.92,357.67,-270.51,61.102,57.559,-53.687,-79.113,54.784,165.7,73.048,101.13,85.165,-48.616,-69.333,55.257,48.659,-36.254,20.042,40.656,27.691,47.399,-73.687,139.99,-58.188,28.135,10.773,22.281,18.165,50.356,-29.399,-95.023,103.08,105.63,105.2,78.897,-10.639,-121.88,-37.823,-99.58,-52.298,59.95,-1
